"","doc_id","sdg01","sdg02","sdg03","sdg04","sdg05","sdg06","sdg07","sdg08","sdg09","sdg10","sdg11","sdg12","sdg13","sdg14","sdg15","sdg16","sgd17","sdg","gc","gri","int","company","country","year","ctrygrp"
"165","JP3198900007_2017_SR_0.pdf",1,0,1,0,0,10,3,0,0,1,0,1,1,0,4,2,2,4,0,0,0,"JP3198900007","JP",2017,"JKT"
"166","JP3198900007_2018_SR_0.pdf",1,0,1,0,0,10,1,0,0,1,0,1,1,0,8,3,2,7,0,0,0,"JP3198900007","JP",2018,"JKT"
"167","JP3198900007_2019_SR_0.pdf",0,0,1,1,0,10,1,3,0,1,0,0,6,0,12,5,3,3,0,0,0,"JP3198900007","JP",2019,"JKT"
"168","JP3198900007_2020_SR_0.pdf",0,0,1,1,0,11,0,3,0,1,0,0,17,0,15,8,1,7,0,0,0,"JP3198900007","JP",2020,"JKT"
"169","JP3200450009_2016_SR_0.pdf",0,0,0,0,0,0,11,1,0,0,0,0,0,0,3,3,0,0,0,0,0,"JP3200450009","JP",2016,"JKT"
"170","JP3200450009_2020_SR_0.pdf",0,0,0,0,0,1,36,0,0,0,3,0,1,0,0,2,2,0,0,0,1,"JP3200450009","JP",2020,"JKT"
"171","JP3201200007_2016_SR_0.pdf",1,1,2,1,1,0,1,12,0,6,0,1,6,0,10,1,14,2,0,8,0,"JP3201200007","JP",2016,"JKT"
"172","JP3201200007_2020_IR_0.pdf",0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,4,0,0,0,1,1,"JP3201200007","JP",2020,"JKT"
"173","JP3201200007_2020_SR_0.pdf",1,0,1,0,1,1,18,1,0,10,0,0,10,0,8,4,3,2,0,45,0,"JP3201200007","JP",2020,"JKT"
"174","JP3205800000_2016_SR_0.pdf",1,1,1,0,0,1,0,2,0,2,0,0,2,0,2,2,4,7,0,0,0,"JP3205800000","JP",2016,"JKT"
"175","JP3205800000_2020_SR_0.pdf",0,0,7,0,0,3,6,1,1,0,0,0,15,0,1,3,5,3,0,0,0,"JP3205800000","JP",2020,"JKT"
"176","JP3240400006_2016_SR_0.pdf",0,0,1,2,0,2,0,1,0,1,0,0,3,0,5,6,1,0,6,2,0,"JP3240400006","JP",2016,"JKT"
"177","JP3240400006_2020_SR_0.pdf",0,0,1,1,0,2,0,0,0,0,0,0,8,0,5,8,2,7,9,72,0,"JP3240400006","JP",2020,"JKT"
"178","JP3242800005_2016_SR_0.pdf",4,7,7,11,4,3,28,11,4,1,1,5,24,0,85,18,17,131,0,85,0,"JP3242800005","JP",2016,"JKT"
"179","JP3242800005_2020_SR_0.pdf",1,0,1,0,2,0,17,4,0,1,2,3,15,0,39,14,18,68,0,8,1,"JP3242800005","JP",2020,"JKT"
"180","JP3258000003_2016_SR_0.pdf",0,0,24,0,0,0,4,2,0,0,0,0,2,0,1,3,4,9,6,0,0,"JP3258000003","JP",2016,"JKT"
"181","JP3258000003_2020_SR_0.pdf",0,0,1,0,0,1,0,0,0,3,0,0,0,0,0,1,4,0,0,0,0,"JP3258000003","JP",2020,"JKT"
"182","JP3304200003_2016_SR_0.pdf",0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,2,2,0,19,0,"JP3304200003","JP",2016,"JKT"
"183","JP3304200003_2020_SR_0.pdf",3,0,1,0,0,8,10,2,1,4,1,0,31,0,49,3,9,34,2,11,0,"JP3304200003","JP",2020,"JKT"
"184","JP3304200003_2020_SR_2.pdf",0,0,0,0,0,0,24,0,0,0,0,0,26,0,0,2,3,1,2,0,0,"JP3304200003","JP",2020,"JKT"
"185","JP3351600006_2016_SR_0.pdf",1,0,1,1,6,1,3,1,0,1,0,0,8,0,23,15,11,0,0,10,0,"JP3351600006","JP",2016,"JKT"
"186","JP3351600006_2020_SR_0.pdf",1,0,0,0,9,0,19,0,0,0,0,0,10,0,10,2,1,3,0,0,0,"JP3351600006","JP",2020,"JKT"
"187","JP3358000002_2016_SR_0.pdf",0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,"JP3358000002","JP",2016,"JKT"
"188","JP3358000002_2020_SR_0.pdf",0,0,1,7,0,0,2,0,0,0,0,0,0,0,0,0,5,5,1,0,0,"JP3358000002","JP",2020,"JKT"
"189","JP3371200001_2016_SR_0.pdf",0,0,0,1,0,2,3,1,0,2,0,0,16,0,21,2,8,8,1,4,0,"JP3371200001","JP",2016,"JKT"
"190","JP3371200001_2020_SR_0.pdf",3,10,46,1,0,21,30,0,3,2,7,4,94,0,31,6,16,38,0,71,0,"JP3371200001","JP",2020,"JKT"
"191","JP3381000003_2016_SR_0.pdf",0,0,0,0,0,0,14,2,0,0,0,0,7,0,7,0,1,0,0,1,0,"JP3381000003","JP",2016,"JKT"
"192","JP3381000003_2020_SR_0.pdf",0,0,0,0,0,1,13,4,0,1,2,0,34,0,17,1,7,14,0,1,0,"JP3381000003","JP",2020,"JKT"
"193","JP3397200001_2016_SR_0.pdf",0,4,0,0,0,8,0,0,0,0,0,0,0,0,17,2,4,0,0,0,0,"JP3397200001","JP",2016,"JKT"
"194","JP3397200001_2020_SR_0.pdf",0,0,3,2,1,9,1,3,1,1,0,1,18,0,26,6,9,6,0,44,0,"JP3397200001","JP",2020,"JKT"
"195","JP3421800008_2020_SR_0.pdf",0,0,0,0,0,0,3,0,1,0,0,0,7,0,0,34,2,7,3,2,1,"JP3421800008","JP",2020,"JKT"
"196","JP3422950000_2016_SR_0.pdf",4,5,0,0,0,5,22,0,0,0,0,0,12,0,11,6,17,9,0,3,0,"JP3422950000","JP",2016,"JKT"
"197","JP3422950000_2016_SR_2.pdf",0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,1,"JP3422950000","JP",2016,"JKT"
"198","JP3422950000_2020_SR_0.pdf",3,2,1,0,2,10,32,1,0,0,0,0,38,0,17,5,28,25,0,3,0,"JP3422950000","JP",2020,"JKT"
"199","JP3422950000_2020_SR_2.pdf",2,0,0,0,0,0,6,1,0,0,0,0,16,0,0,10,4,11,0,0,1,"JP3422950000","JP",2020,"JKT"
"200","JP3463000004_2016_SR_0.pdf",6,5,13,0,4,7,6,10,0,1,0,0,15,0,18,6,11,57,37,13,4,"JP3463000004","JP",2016,"JKT"
"201","JP3463000004_2020_SR_0.pdf",0,0,31,7,0,1,21,0,0,1,0,0,37,0,2,7,2,3,23,34,1,"JP3463000004","JP",2020,"JKT"
"202","JP3475350009_2016_SR_0.pdf",0,6,6,0,1,0,0,0,0,0,0,0,8,0,6,15,9,8,2,0,1,"JP3475350009","JP",2016,"JKT"
"203","JP3475350009_2020_SR_0.pdf",1,1,3,0,0,0,12,1,0,3,1,0,19,0,0,3,24,17,1,0,1,"JP3475350009","JP",2020,"JKT"
"204","JP3476480003_2016_SR_0.pdf",1,1,1,1,2,0,2,2,0,1,0,1,1,0,8,11,5,0,2,4,0,"JP3476480003","JP",2016,"JKT"
"205","JP3476480003_2020_SR_0.pdf",1,1,0,0,0,0,5,2,0,2,0,0,50,0,1,11,7,12,0,2,0,"JP3476480003","JP",2020,"JKT"
"206","JP3496400007_2016_SR_0.pdf",0,0,1,0,0,0,1,1,0,0,0,0,1,0,3,2,0,0,0,0,1,"JP3496400007","JP",2016,"JKT"
"207","JP3496400007_2020_SR_0.pdf",0,0,6,1,1,1,36,14,13,1,4,0,17,0,19,22,42,65,0,43,2,"JP3496400007","JP",2020,"JKT"
"208","JP3497400006_2016_SR_0.pdf",0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,2,0,"JP3497400006","JP",2016,"JKT"
"209","JP3497400006_2020_SR_0.pdf",1,0,0,0,0,0,2,0,0,0,3,0,10,0,42,1,2,22,3,1,0,"JP3497400006","JP",2020,"JKT"
"210","JP3505000004_2016_SR_0.pdf",1,0,0,0,4,1,100,3,0,2,4,4,32,0,110,3,21,24,3,4,0,"JP3505000004","JP",2016,"JKT"
"211","JP3505000004_2020_SR_0.pdf",1,0,0,0,2,2,186,8,0,23,0,1,145,0,130,15,14,44,2,51,1,"JP3505000004","JP",2020,"JKT"
"212","JP3519400000_2016_IR_0.pdf",1,0,0,0,1,1,0,1,0,2,0,0,4,0,3,1,7,6,0,1,2,"JP3519400000","JP",2016,"JKT"
"213","JP3519400000_2020_IR_0.pdf",0,0,0,0,0,0,2,0,0,0,0,0,16,0,8,1,5,5,0,2,1,"JP3519400000","JP",2020,"JKT"
"214","JP3519400000_2020_SR_0.pdf",1,0,0,0,0,3,7,0,0,0,0,0,15,0,5,2,5,1,0,0,0,"JP3519400000","JP",2020,"JKT"
"215","JP3538800008_2016_SR_0.pdf",0,0,0,0,0,0,5,1,0,0,0,0,3,0,1,2,2,0,1,1,0,"JP3538800008","JP",2016,"JKT"
"216","JP3538800008_2020_SR_0.pdf",1,4,12,6,2,1,46,4,1,5,0,3,63,0,34,2,16,58,1,12,0,"JP3538800008","JP",2020,"JKT"
"217","JP3546800008_2016_SR_0.pdf",0,0,2,0,0,0,2,0,0,0,0,0,3,0,11,3,5,5,0,3,0,"JP3546800008","JP",2016,"JKT"
"218","JP3546800008_2020_SR_0.pdf",0,0,0,0,0,0,8,1,0,0,0,0,14,0,7,3,3,2,0,4,0,"JP3546800008","JP",2020,"JKT"
"219","JP3551500006_2016_IR_0.pdf",0,0,1,0,0,0,2,1,0,0,2,0,0,0,2,7,1,0,0,0,1,"JP3551500006","JP",2016,"JKT"
"220","JP3551500006_2020_IR_0.pdf",0,1,2,0,0,0,24,0,0,0,0,0,8,0,2,126,2,26,0,0,1,"JP3551500006","JP",2020,"JKT"
"221","JP3566800003_2016_IR_0.pdf",0,0,0,7,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"JP3566800003","JP",2016,"JKT"
"222","JP3566800003_2020_SR_0.pdf",0,0,0,5,2,0,4,1,1,1,1,0,2,0,1,6,3,5,0,1,1,"JP3566800003","JP",2020,"JKT"
"223","JP3571400005_2016_SR_0.pdf",2,0,1,2,0,1,1,5,0,0,0,1,7,0,3,3,4,17,0,2,0,"JP3571400005","JP",2016,"JKT"
"224","JP3571400005_2020_SR_0.pdf",0,0,0,0,0,0,20,1,0,0,0,1,15,0,5,0,3,17,1,1,0,"JP3571400005","JP",2020,"JKT"
"225","JP3592200004_2016_IR_0.pdf",0,0,0,0,0,0,6,0,0,0,0,1,7,0,2,4,0,0,0,0,0,"JP3592200004","JP",2016,"JKT"
"226","JP3592200004_2016_SR_0.pdf",3,1,2,1,0,0,14,1,0,4,1,2,14,0,20,6,17,4,6,51,0,"JP3592200004","JP",2016,"JKT"
"227","JP3592200004_2020_IR_0.pdf",1,0,0,0,0,1,23,1,0,1,0,1,19,0,9,4,5,13,0,0,0,"JP3592200004","JP",2020,"JKT"
"228","JP3592200004_2020_SR_0.pdf",1,1,2,0,1,1,41,2,0,3,0,2,75,0,83,9,16,46,7,11,0,"JP3592200004","JP",2020,"JKT"
"229","JP3633400001_2016_ER_0.pdf",0,0,0,0,0,3,16,3,0,0,0,1,15,0,24,0,8,0,3,1,0,"JP3633400001","JP",2016,"JKT"
"230","JP3633400001_2016_SR_0.pdf",0,1,1,0,0,4,18,4,0,0,1,2,17,0,31,4,29,2,4,0,0,"JP3633400001","JP",2016,"JKT"
"231","JP3633400001_2020_ER_0.pdf",0,0,0,0,0,1,31,1,0,0,0,0,38,0,20,0,10,49,0,2,0,"JP3633400001","JP",2020,"JKT"
"232","JP3633400001_2020_SR_0.pdf",0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,3,4,20,0,3,0,"JP3633400001","JP",2020,"JKT"
"233","JP3634600005_2016_SR_0.pdf",0,0,0,2,0,0,3,3,0,0,0,0,4,0,14,1,0,0,0,1,0,"JP3634600005","JP",2016,"JKT"
"234","JP3634600005_2020_SR_0.pdf",0,0,0,3,0,4,26,5,0,1,0,0,11,0,20,2,2,15,0,1,1,"JP3634600005","JP",2020,"JKT"
"235","JP3726800000_2016_SR_0.pdf",2,0,1,1,1,1,5,1,0,0,2,0,5,0,16,2,0,0,0,89,0,"JP3726800000","JP",2016,"JKT"
"236","JP3726800000_2020_SR_0.pdf",1,0,5,0,2,3,0,1,0,0,0,0,16,0,2,4,10,13,2,1,0,"JP3726800000","JP",2020,"JKT"
"237","JP3732000009_2016_SR_0.pdf",0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,2,1,0,0,1,0,"JP3732000009","JP",2016,"JKT"
"238","JP3732000009_2020_SR_0.pdf",0,0,1,0,0,3,83,0,1,1,0,1,67,0,27,35,12,328,1,12,1,"JP3732000009","JP",2020,"JKT"
"239","JP3734800000_2016_SR_0.pdf",1,0,0,0,0,0,12,0,0,0,0,3,3,0,3,0,11,11,1,1,0,"JP3734800000","JP",2016,"JKT"
"240","JP3734800000_2020_SR_0.pdf",1,0,1,0,0,0,11,1,2,0,0,2,33,0,1,0,3,11,1,1,0,"JP3734800000","JP",2020,"JKT"
"241","JP3735400008_2016_SR_0.pdf",0,0,1,1,1,0,29,3,0,4,0,0,39,0,88,6,4,5,0,176,0,"JP3735400008","JP",2016,"JKT"
"242","JP3735400008_2020_SR_0.pdf",0,1,1,0,2,1,58,0,0,3,0,0,45,0,19,3,3,8,0,83,0,"JP3735400008","JP",2020,"JKT"
"243","JP3752900005_2020_SR_0.pdf",2,0,1,0,0,0,0,0,0,0,0,0,17,0,2,1,8,21,0,0,0,"JP3752900005","JP",2020,"JKT"
"244","JP3756100008_2020_SR_0.pdf",0,0,0,0,0,1,0,1,0,1,0,0,14,0,0,7,5,31,0,1,1,"JP3756100008","JP",2020,"JKT"
"245","JP3762600009_2016_IR_0.pdf",0,0,1,0,0,0,2,10,0,1,0,0,7,0,0,6,13,7,0,7,1,"JP3762600009","JP",2016,"JKT"
"246","JP3762600009_2020_IR_0.pdf",0,0,2,0,0,0,1,1,0,1,0,0,18,0,1,2,1,17,0,4,0,"JP3762600009","JP",2020,"JKT"
"247","JP3762800005_2016_IR_0.pdf",0,0,0,0,0,0,1,0,0,2,0,1,1,0,2,1,2,6,1,2,2,"JP3762800005","JP",2016,"JKT"
"248","JP3762800005_2020_IR_0.pdf",0,0,0,0,0,0,21,0,0,0,0,0,22,0,2,2,4,3,2,3,1,"JP3762800005","JP",2020,"JKT"
"249","JP3762800005_2020_SR_0.pdf",0,0,0,0,0,1,30,2,0,1,0,0,38,0,7,0,6,7,2,19,2,"JP3762800005","JP",2020,"JKT"
"250","JP3778630008_2016_SR_0.pdf",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,"JP3778630008","JP",2016,"JKT"
"251","JP3778630008_2020_IR_0.pdf",0,0,0,0,0,0,4,0,0,0,0,0,6,0,0,8,1,2,0,1,0,"JP3778630008","JP",2020,"JKT"
"252","JP3783600004_2016_SR_0.pdf",0,0,0,0,1,1,14,3,0,1,1,0,4,0,4,6,2,0,1,8,0,"JP3783600004","JP",2016,"JKT"
"253","JP3783600004_2020_IR_0.pdf",0,0,0,0,0,0,14,0,0,0,0,0,10,0,3,9,4,6,0,0,1,"JP3783600004","JP",2020,"JKT"
"254","JP3788600009_2016_IR_0.pdf",0,0,0,0,0,1,10,1,0,1,0,0,4,0,5,4,7,15,0,46,0,"JP3788600009","JP",2016,"JKT"
"255","JP3788600009_2016_SR_0.pdf",3,0,2,0,0,1,14,9,0,1,0,0,21,0,25,6,14,17,0,55,1,"JP3788600009","JP",2016,"JKT"
"256","JP3788600009_2020_IR_0.pdf",0,0,2,0,0,0,29,8,0,0,0,0,38,0,11,3,2,4,0,0,0,"JP3788600009","JP",2020,"JKT"
"257","JP3788600009_2020_SR_0.pdf",1,1,2,0,1,0,39,5,0,1,0,0,49,0,20,10,11,49,0,97,0,"JP3788600009","JP",2020,"JKT"
"258","JP3802300008_2016_SR_0.pdf",3,0,3,0,0,1,0,3,0,0,0,0,1,0,0,2,4,4,0,1,0,"JP3802300008","JP",2016,"JKT"
"259","JP3802300008_2020_SR_0.pdf",0,0,0,0,0,0,1,0,1,1,0,0,6,0,1,2,2,4,1,3,0,"JP3802300008","JP",2020,"JKT"
"260","JP3802400006_2016_SR_0.pdf",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"JP3802400006","JP",2016,"JKT"
"261","JP3802400006_2017_SR_0.pdf",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"JP3802400006","JP",2017,"JKT"
"262","JP3802400006_2018_SR_0.pdf",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"JP3802400006","JP",2018,"JKT"
"263","JP3802400006_2019_SR_0.pdf",0,0,0,0,0,0,2,1,0,0,0,0,12,0,2,0,9,34,0,14,0,"JP3802400006","JP",2019,"JKT"
"264","JP3802400006_2020_SR_0.pdf",0,0,0,0,0,0,3,1,0,0,0,0,19,0,3,9,5,10,0,1,0,"JP3802400006","JP",2020,"JKT"
"265","JP3802400006_2021_SR_0.pdf",0,0,0,0,0,0,1,1,0,0,0,0,18,0,3,7,5,15,0,1,0,"JP3802400006","JP",2021,"JKT"
"266","JP3814000000_2016_IR_0.pdf",0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,5,7,5,0,0,0,"JP3814000000","JP",2016,"JKT"
"267","JP3814000000_2016_SR_0.pdf",3,2,2,1,2,7,12,4,0,0,1,1,8,0,46,5,15,25,1,4,0,"JP3814000000","JP",2016,"JKT"
"268","JP3814000000_2020_SR_0.pdf",0,0,1,0,0,5,17,0,0,0,0,0,8,0,3,2,3,8,0,3,1,"JP3814000000","JP",2020,"JKT"
"269","JP3814800003_2016_SR_0.pdf",0,0,1,0,0,0,1,1,0,0,0,0,1,0,3,2,0,0,0,0,1,"JP3814800003","JP",2016,"JKT"
"270","JP3814800003_2020_SR_0.pdf",0,0,6,1,1,1,36,14,13,1,4,0,17,0,19,22,42,65,0,43,2,"JP3814800003","JP",2020,"JKT"
"271","JP3830800003_2016_SR_0.pdf",1,0,1,1,0,0,0,2,0,0,1,0,7,0,10,3,6,2,2,2,2,"JP3830800003","JP",2016,"JKT"
"272","JP3830800003_2020_SR_0.pdf",0,0,1,3,0,1,16,0,1,1,0,1,11,0,7,3,2,15,0,9,0,"JP3830800003","JP",2020,"JKT"
"273","JP3854600008_2016_SR_0.pdf",3,2,4,1,0,0,19,1,0,4,0,0,27,0,20,3,6,2,0,129,0,"JP3854600008","JP",2016,"JKT"
"274","JP3854600008_2020_SR_0.pdf",2,1,4,2,0,1,22,0,1,4,0,0,54,0,20,5,6,26,2,126,0,"JP3854600008","JP",2020,"JKT"
"275","JP3866800000_2016_SR_0.pdf",0,0,1,0,0,1,33,2,0,0,0,0,20,0,60,8,10,3,6,5,0,"JP3866800000","JP",2016,"JKT"
"276","JP3866800000_2020_SR_0.pdf",5,0,1,0,3,0,84,2,1,0,0,1,35,0,56,6,9,13,7,5,0,"JP3866800000","JP",2020,"JKT"
"277","JP3890310000_2016_SR_0.pdf",3,1,3,1,3,2,3,8,0,1,8,1,26,0,9,7,10,8,0,0,1,"JP3890310000","JP",2016,"JKT"
"278","JP3890310000_2020_SR_0.pdf",1,0,2,0,3,0,14,4,1,0,6,0,95,0,12,11,5,16,0,0,1,"JP3890310000","JP",2020,"JKT"
"279","JP3890350006_2016_SR_0.pdf",3,2,1,0,0,0,29,5,0,1,0,1,11,0,12,0,13,4,1,13,0,"JP3890350006","JP",2016,"JKT"
"280","JP3890350006_2020_SR_0.pdf",2,1,4,0,2,0,27,2,0,4,1,0,45,0,16,7,20,43,1,8,0,"JP3890350006","JP",2020,"JKT"
"281","JP3893200000_2016_SR_0.pdf",0,0,1,0,0,12,1,0,0,0,2,0,0,0,6,5,3,1,0,0,0,"JP3893200000","JP",2016,"JKT"
